code_zone_geo;Zone géographique;Année;code_indicateur;Indicateur;code_type_pers;Type de personnel;code_intensite;Intensité technologique;Secret;Non disponible;État des données;Valeur
73;Midi-Pyrénées;2013;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;semi-définitif;5522.16
73;Midi-Pyrénées;2013;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;semi-définitif;3858.87
74;Limousin;2001;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;349.22
74;Limousin;2004;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;66.29
74;Limousin;2004;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;oui;non;définitif;
74;Limousin;2013;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;semi-définitif;6.1
74;Limousin;2013;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;semi-définitif;11.71
82;Rhône-Alpes;2004;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;12839.55
82;Rhône-Alpes;2005;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;322.12
82;Rhône-Alpes;2008;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;8096.6
82;Rhône-Alpes;2009;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;6261.51
82;Rhône-Alpes;2010;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;7550.08
82;Rhône-Alpes;2011;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;136.06
82;Rhône-Alpes;2011;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;19207.96
82;Rhône-Alpes;2011;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;12038.58
82;Rhône-Alpes;2011;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;7672.04
82;Rhône-Alpes;2012;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;127.31
82;Rhône-Alpes;2012;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;423.22
82;Rhône-Alpes;2013;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;semi-définitif;31755.04
82;Rhône-Alpes;2013;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;semi-définitif;6726.0
82;Rhône-Alpes;2013;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;semi-définitif;2407.5
83;Auvergne;2003;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;oui;définitif;
83;Auvergne;2003;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;oui;définitif;
83;Auvergne;2003;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;3346.49
83;Auvergne;2004;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;65.56
83;Auvergne;2005;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;3150.16
83;Auvergne;2006;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;370.39
83;Auvergne;2007;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;400.89
83;Auvergne;2008;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;394.92
83;Auvergne;2009;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;755.82
83;Auvergne;2010;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;oui;non;définitif;
83;Auvergne;2010;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;oui;non;définitif;
83;Auvergne;2012;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;518.02
83;Auvergne;2012;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;1502.8
83;Auvergne;2012;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;318.44
83;Auvergne;2012;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;3608.86
83;Auvergne;2013;dird;Dépense intérieure de R&D;;;4;Haute technologie;oui;non;semi-définitif;
83;Auvergne;2013;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;semi-définitif;3391.17
91;Languedoc-Roussillon;2001;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;262.13
91;Languedoc-Roussillon;2001;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;1500.75
91;Languedoc-Roussillon;2003;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;6.53
91;Languedoc-Roussillon;2003;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;1519.9
91;Languedoc-Roussillon;2003;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;oui;définitif;
91;Languedoc-Roussillon;2003;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;oui;définitif;
91;Languedoc-Roussillon;2004;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;356.7
91;Languedoc-Roussillon;2004;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;449.89
91;Languedoc-Roussillon;2005;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;1485.79
91;Languedoc-Roussillon;2006;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;10.89
91;Languedoc-Roussillon;2006;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;33.63
91;Languedoc-Roussillon;2006;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;21.31
91;Languedoc-Roussillon;2007;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;47.83
91;Languedoc-Roussillon;2007;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;23.42
91;Languedoc-Roussillon;2007;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;4070.96
91;Languedoc-Roussillon;2007;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;2662.94
91;Languedoc-Roussillon;2008;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;23.75
91;Languedoc-Roussillon;2008;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;191.21
91;Languedoc-Roussillon;2008;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;819.22
91;Languedoc-Roussillon;2012;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;22.23
91;Languedoc-Roussillon;2012;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;45.93
91;Languedoc-Roussillon;2012;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;4867.05
91;Languedoc-Roussillon;2012;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;270.3
91;Languedoc-Roussillon;2012;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;908.9
91;Languedoc-Roussillon;2013;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;semi-définitif;216.82
91;Languedoc-Roussillon;2013;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;semi-définitif;36.89
91;Languedoc-Roussillon;2013;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;semi-définitif;4963.49
95;Provence-Alpes-Côte d'Azur + Corse;2004;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;890.07
95;Provence-Alpes-Côte d'Azur + Corse;2004;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;7523.61
95;Provence-Alpes-Côte d'Azur + Corse;2005;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;856.2
95;Provence-Alpes-Côte d'Azur + Corse;2007;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;1513.31
95;Provence-Alpes-Côte d'Azur + Corse;2007;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;785.17
95;Provence-Alpes-Côte d'Azur + Corse;2007;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;9160.75
95;Provence-Alpes-Côte d'Azur + Corse;2007;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;387.64
95;Provence-Alpes-Côte d'Azur + Corse;2008;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;149.91
95;Provence-Alpes-Côte d'Azur + Corse;2009;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;127.52
95;Provence-Alpes-Côte d'Azur + Corse;2009;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;910.34
95;Provence-Alpes-Côte d'Azur + Corse;2011;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;889.76
95;Provence-Alpes-Côte d'Azur + Corse;2011;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;421.23
95;Provence-Alpes-Côte d'Azur + Corse;2011;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;5085.46
95;Provence-Alpes-Côte d'Azur + Corse;2011;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;4505.91
72;Aquitaine;2001;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;2438.17
72;Aquitaine;2001;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;3659.95
72;Aquitaine;2003;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;800.4
72;Aquitaine;2003;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;8.72
72;Aquitaine;2006;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;8.93
72;Aquitaine;2006;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;103.08
72;Aquitaine;2006;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;452.54
72;Aquitaine;2007;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;4233.37
72;Aquitaine;2008;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;705.35
72;Aquitaine;2008;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;33.81
72;Aquitaine;2008;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;16.46
72;Aquitaine;2008;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;352.95
72;Aquitaine;2008;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;2412.52
72;Aquitaine;2008;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;1837.0
72;Aquitaine;2009;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;394.6
72;Aquitaine;2009;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;120.86
72;Aquitaine;2009;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;131.78
72;Aquitaine;2009;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;3479.02
72;Aquitaine;2009;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;414.87
72;Aquitaine;2010;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;859.41
24;Centre;2013;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;semi-définitif;3318.51
25;Basse-Normandie;2002;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;1125.35
25;Basse-Normandie;2004;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;249.2
25;Basse-Normandie;2005;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;226.73
25;Basse-Normandie;2006;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;606.99
25;Basse-Normandie;2006;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;246.71
25;Basse-Normandie;2006;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;1008.65
25;Basse-Normandie;2006;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;360.28
25;Basse-Normandie;2007;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;12.47
25;Basse-Normandie;2007;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;35.84
25;Basse-Normandie;2007;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;2572.1
25;Basse-Normandie;2007;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;437.24
25;Basse-Normandie;2007;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;372.67
25;Basse-Normandie;2008;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;447.58
25;Basse-Normandie;2008;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;469.11
25;Basse-Normandie;2008;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;1243.08
25;Basse-Normandie;2008;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;665.77
25;Basse-Normandie;2009;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;2545.3
25;Basse-Normandie;2009;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;273.25
25;Basse-Normandie;2010;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;35.04
25;Basse-Normandie;2010;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;102.54
25;Basse-Normandie;2010;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;4.37
25;Basse-Normandie;2010;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;1518.0
25;Basse-Normandie;2010;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;180.97
25;Basse-Normandie;2011;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;28.03
25;Basse-Normandie;2011;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;123.6
25;Basse-Normandie;2011;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;46.64
25;Basse-Normandie;2011;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;313.31
25;Basse-Normandie;2011;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;573.57
25;Basse-Normandie;2012;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;36.63
25;Basse-Normandie;2012;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;45.12
25;Basse-Normandie;2012;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;457.61
25;Basse-Normandie;2012;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;350.98
25;Basse-Normandie;2013;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;semi-définitif;117.96
25;Basse-Normandie;2013;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;semi-définitif;2524.92
25;Basse-Normandie;2013;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;semi-définitif;1484.81
74;Limousin;2010;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;13.78
74;Limousin;2011;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;546.38
74;Limousin;2012;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;oui;non;définitif;
82;Rhône-Alpes;2006;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;13666.01
82;Rhône-Alpes;2008;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;3336.73
82;Rhône-Alpes;2009;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;132.18
82;Rhône-Alpes;2009;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;2138.21
